Tipo de Incidencia,Clave de incidencia,ID de la incidencia,Resumen,Parent summary,Prioridad,Estado,Sprint de ejecución,Tipo de prueba,Atributo,Nivel de prueba,Tag0,Tag1,Tag2,Etapa de la prueba,Ambiente,Reportado,Fecha Reporte,Versión de corrección 1,Desarrollador,Sprint última regresión,En qué versión fue corregido?,Estrategia de ejecución
Test Case,NGA-T14586,NGA-E13161,Pregnancy-Maternity absence reason fields are displayed according to the Objective information,NGA-16885,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,German Bustos,2/10/2025,0,Paolo Calderon,,,Needs Review
Test Case,NGA-T14587,NGA-E13162,Sick Child absence reason fields are displayed according to the Objective information,NGA-16885,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,German Bustos,2/10/2025,0,Paolo Calderon,,,Needs Review
Test Case,NGA-T14588,NGA-E13174,"A new case using the new Policy OR-OFLA-FC can be created for the Bereavement, Care for Child Place of Care, Family Health Condition, Pregnancy-Maternity and Sick Child absence reasons",NGA-16885,Normal,Not Executed,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,German Bustos,2/10/2025,0,Paolo Calderon,,,Needs Review
Test Case,NGA-T14588,NGA-E13175,"A new case using the new Policy OR-OFLA-FC can be created for the Bereavement, Care for Child Place of Care, Family Health Condition, Pregnancy-Maternity and Sick Child absence reasons",NGA-16885,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Wara Rojas,2/10/2025,0,Paolo Calderon,,,Automation Not Planned
Test Case,NGA-T14589,NGA-E13154,API/ (F%): Get employee schedule created before deployment of feature/fte_holiday_behavior,"ASE-133,ASE-393,ASE-589",Happy Path,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Wara Rojas,2/10/2025,0,Nicole Gagneux,NGA-14012 Respect Holiday Setting - API GET,,Automation Not Planned
Test Case,NGA-T14589,NGA-E13899,API/ (F%): Get employee schedule created before deployment of feature/fte_holiday_behavior,"ASE-133,ASE-393,ASE-589",Happy Path,Fail,Nov/03/2025 - Nov/16/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,German Bustos,6/11/2025,0,Nicole Gagneux,Platform_202511.0 - Abacus,,Needs Review
Test Case,NGA-T14590,NGA-E13354,"[Q-record] Verify when the same file/record is uploaded, then no activities should be generated",NGA-16267,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,German Bustos,10/10/2025,0,Maria Cancqui,,,Needs Review
Test Case,NGA-T14591,NGA-E13355,[Q-record] Verify hen system calculates the Employee’s Hourly Rate From Salary Generates Activity,NGA-16267,Normal,In Progress,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,German Bustos,10/10/2025,0,Maria Cancqui,,,Needs Review
Test Case,NGA-T14591,NGA-E13356,[Q-record] Verify hen system calculates the Employee’s Hourly Rate From Salary Generates Activity,NGA-16267,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,German Bustos,10/10/2025,0,Maria Cancqui,,,Needs Review
Test Case,NGA-T14592,NGA-E13357,[Q-record] Adding new Pay History Generates Activity - Hourly/quarterly/pay history,NGA-16267,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,German Bustos,10/10/2025,0,Maria Cancqui,,,Needs Review
Test Case,NGA-T14593,NGA-E13155,API/ (W): Get employee schedule created before deployment of feature/fte_holiday_behavior,"ASE-133,ASE-393,ASE-589",Happy Path,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,German Bustos,2/10/2025,0,Nicole Gagneux,NGA-14012 Respect Holiday Setting - API GET,,Needs Review
Test Case,NGA-T14593,NGA-E13900,API/ (W): Get employee schedule created before deployment of feature/fte_holiday_behavior,"ASE-133,ASE-393,ASE-589",Happy Path,Pass,Nov/03/2025 - Nov/16/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,German Bustos,6/11/2025,0,Nicole Gagneux,Platform_202511.0 - Abacus,,Needs Review
Test Case,NGA-T14594,NGA-E13156,ESS - Password field works as a toggle to display/hide password,NGA-16813,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,ESS,System,Swift,,Medium,,DEV4,German Bustos,2/10/2025,0,Maximiliano Sosa,,,Needs Review
Test Case,NGA-T14595,NGA-E13205,[I-Record] Single employer customer no Q Column (Employer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,German Bustos,23/10/2025,0,Eric Gonzalez,NGA-16481 - I Record: Test Execution,,Needs Review
Test Case,NGA-T14595,NGA-E14019,[I-Record] Single employer customer no Q Column (Employer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,German Bustos,10/11/2025,0,Eric Gonzalez,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Needs Review
Test Case,NGA-T14596,NGA-E13157,Portal - Password field works as a toggle to display/hide password,NGA-16813,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,ESS,System,Swift,,Medium,,DEV4,German Bustos,2/10/2025,0,Maximiliano Sosa,,,Needs Review
Test Case,NGA-T14597,NGA-E13163,Verify the permission appears in the admin UI under Case Management.,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Planned
Test Case,NGA-T14598,NGA-E13164,"Verify When permission is checked,  user is able to trigger the POST API successfully",NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Regression,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14599,NGA-E13165,"Verify When permission is not checked,  user is able to trigger the POST API successfully",NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Regression,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14600,NGA-E13166,"Verify When New Role is created it does not have ""Run Eligibility API"" permission enabled and hence user should not get by default this permission",NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14601,NGA-E13167,"Verify ""Run Eligibility API"" permission should not be enabled/assigned to the existing user",NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14602,NGA-E13168,Verify that System Admin role users have the permission enabled by default.,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14603,NGA-E13169,Verify ESS user with this permission should not be able to trigger POST API.,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14604,NGA-E13170,Verify when permission Removed Mid-Session,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14605,NGA-E13171,Run Automation,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,2/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14606,NGA-E13185,Verify that System Admin Or users with required permission can only enable/disable this permission,NGA-16742,Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,AbsenceTracker,System,Enforcers,,High,,DEV3,Rani Patha,3/10/2025,0,Anand Pedhadiya,,,Automation Not Planned
Test Case,NGA-T14607,NGA-E13206,[I-Record] Single Employer Customer blank Q column (Employer level),"NGA-16481,NGA-17173",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,23/10/2025,0,Eric Gonzalez,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14608,NGA-E13207,[I-Record] Multi-Employer Customer Single Row file (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,23/10/2025,0,Marcos Neto,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14608,NGA-E14020,[I-Record] Multi-Employer Customer Single Row file (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,10/11/2025,0,Marcos Neto,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Automation Not Planned
Test Case,NGA-T14609,NGA-E13178,"API/ (F%, usePolicyHolidayBehaviorOverride=""false""): Create employee work schedule","ASE-133,ASE-393,ASE-589",Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Rani Patha,2/10/2025,0,Wara Rojas,NGA-14009 Respect Holiday Setting - API Post,,Automation Not Planned
Test Case,NGA-T14610,NGA-E13176,"API/ (F%, usePolicyHolidayBehaviorOverride=""true""): Create employee work schedule","ASE-133,ASE-393,ASE-589",Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Rani Patha,2/10/2025,0,Wara Rojas,NGA-14009 Respect Holiday Setting - API Post,,Automation Not Planned
Test Case,NGA-T14611,NGA-E13179,"API/ (F%, usePolicyHolidayBehaviorOverride=""FALSE""): Create employee work schedule","ASE-133,ASE-393,ASE-589",Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Rani Patha,2/10/2025,0,Wara Rojas,NGA-14009 Respect Holiday Setting - API Post,,Automation Not Planned
Test Case,NGA-T14612,NGA-E13177,"API/ (F%, usePolicyHolidayBehaviorOverride=""True""): Create employee work schedule","ASE-133,ASE-393,ASE-589",Normal,Pass,Sep/29/2025 - Oct/12/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,,2/10/2025,0,Wara Rojas,NGA-14009 Respect Holiday Setting - API Post,,Automation Not Planned
Test Case,NGA-T14613,NGA-E13208,[I-Record] Single Employer Customer w/ valid ERC Q column (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,23/10/2025,0,Eric Gonzalez,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14613,NGA-E14021,[I-Record] Single Employer Customer w/ valid ERC Q column (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,10/11/2025,0,Eric Gonzalez,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Automation Not Planned
Test Case,NGA-T14614,NGA-E13358,[Q-record] Updating Pay History Generates Activity - Hourly/quarterly/pay history,NGA-16267,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,Rani Patha,10/10/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T14615,NGA-E13365,[Q-record] Confirm 100s of pay history uploads and how they view in UI,NGA-16267,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,Rani Patha,10/10/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T14616,NGA-E13637,When system calculates the Employee’s Hourly Rate From Salary for multiple then generate a single activity which each hourly rate calculation message in the detailed description,NGA-16266,Happy Path,Not Executed,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,Rani Patha,23/10/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T14616,NGA-E13638,When system calculates the Employee’s Hourly Rate From Salary for multiple then generate a single activity which each hourly rate calculation message in the detailed description,NGA-16266,Happy Path,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,,Rani Patha,23/10/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T14617,NGA-E13209,[I-Record] Multi-employer (Customer level),"NGA-16481,NGA-17173,TST-952,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,23/10/2025,0,Marcos Neto,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14617,NGA-E14022,[I-Record] Multi-employer (Customer level),"NGA-16481,NGA-17173,TST-952,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,10/11/2025,0,Marcos Neto,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Automation Not Planned
Test Case,NGA-T14619,NGA-E13184,TinyMCE_Communications - Verify that the editor loads and renders correctly for Draft Communications created before the update,NGA-17688,Normal,Pass,Sep/29/2025 - Oct/12/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,DEV2,Rani Patha,3/10/2025,0,Mirtza Aguirre,NGA-16268 - TinyMCE Security patch upgrade from v5 to v7.9.1,Platform_202510.4,Automation Not Planned
Test Case,NGA-T14619,NGA-E14237,TinyMCE_Communications - Verify that the editor loads and renders correctly for Draft Communications created before the update,NGA-17688,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,DEV2,Rani Patha,13/11/2025,0,Mirtza Aguirre,NGA-16268 - TinyMCE Security patch upgrade from v5 to v7.9.1,Platform_202510.4,Automation Not Planned
Test Case,NGA-T14619,NGA-E14703,TinyMCE_Communications - Verify that the editor loads and renders correctly for Draft Communications created before the update,NGA-17688,Normal,Pass,Dec/08/2025 - Dec/21/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,,Rani Patha,10/12/2025,0,Mirtza Aguirre,Platform_202512.1_SO,Platform_202512.1,Automation Not Planned
Test Case,NGA-T14620,NGA-E13183,TinyMCE_Communications - Verify that the editor loads and renders correctly in Resend Communication view for comms created before the update,NGA-17688,Normal,Pass,Sep/29/2025 - Oct/12/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,DEV2,,3/10/2025,0,Mirtza Aguirre,NGA-16268 - TinyMCE Security patch upgrade from v5 to v7.9.1,Platform_202510.4,Automation Not Planned
Test Case,NGA-T14620,NGA-E13280,TinyMCE_Communications - Verify that the editor loads and renders correctly in Resend Communication view for comms created before the update,NGA-17688,Normal,Pass,Oct/06/2025 - Oct/19/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,Test2,Rani Patha,9/10/2025,0,Mirtza Aguirre,NGA-17150 - TinyMCE Regression - October - Mirtza,Platform_202509.4,Automation Planned
Test Case,NGA-T14620,NGA-E14236,TinyMCE_Communications - Verify that the editor loads and renders correctly in Resend Communication view for comms created before the update,NGA-17688,Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,DEV2,Rani Patha,13/11/2025,0,Mirtza Aguirre,NGA-16268 - TinyMCE Security patch upgrade from v5 to v7.9.1,Platform_202510.4,Automation Planned
Test Case,NGA-T14620,NGA-E14706,TinyMCE_Communications - Verify that the editor loads and renders correctly in Resend Communication view for comms created before the update,NGA-17688,Normal,Pass,Dec/08/2025 - Dec/21/2025,Regression,AbsenceTracker,System,Smooth Operators,,Medium,Done,,Rani Patha,10/12/2025,0,Mirtza Aguirre,Platform_202512.1_SO,Platform_202512.1,Automation Planned
Test Case,NGA-T14621,NGA-E13758,ESS Reports - Accommodations - Consistency Across Outputs,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Rani Patha,30/10/2025,0,Maximiliano Sosa,Swift - Platform_202510.6,,Automation Planned
Test Case,NGA-T14622,NGA-E13759,ESS Reports - Accommodations - Added Fields to Reports,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Nicole Gagneux,30/10/2025,1,Maximiliano Sosa,Swift - Platform_202510.6,,Automation Not Planned
Test Case,NGA-T14623,NGA-E13760,ESS Reports - Accommodations - Field Removals,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Alexandre Norberto,30/10/2025,0,Maximiliano Sosa,Swift - Platform_202510.6,,Automation Not Planned
Test Case,NGA-T14624,NGA-E13761,ESS Reports - Accommodations - Header and Label Clarity,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Alexandre Norberto,30/10/2025,0,Maximiliano Sosa,Swift - Platform_202510.6,,Automation Not Planned
Test Case,NGA-T14625,NGA-E13762,ESS Reports - Accommodations - Employer Context,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Alexandre Norberto,30/10/2025,0,Maximiliano Sosa,Swift - Platform_202510.6,,Automated
Test Case,NGA-T14626,NGA-E13763,ESS Reports - Accommodations - Historical Cases,NGA-16769,Normal,Not Executed,Oct/27/2025 - Nov/09/2025,Functional,ESS,System,Swift,,Low,Not Executed,,Alexandre Norberto,30/10/2025,0,Maximiliano Sosa,Swift - Platform_202510.6,,Automation Planned
Test Case,NGA-T14627,NGA-E13210,[I-Record] Upload an I-record that contains an incorrect ERC value (Another Company's name) in the Q column at the employer level.,"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Nicole Gagneux,23/10/2025,0,Marcos Neto,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14627,NGA-E14023,[I-Record] Upload an I-record that contains an incorrect ERC value (Another Company's name) in the Q column at the employer level.,"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,10/11/2025,0,Marcos Neto,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Automation Not Planned
Test Case,NGA-T14628,NGA-E13211,[I-Record] Customer w/ invalid ERC Q column (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Oct/20/2025 - Nov/02/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,23/10/2025,0,Eric Gonzalez,NGA-16481 - I Record: Test Execution,,Automation Not Planned
Test Case,NGA-T14628,NGA-E14024,[I-Record] Customer w/ invalid ERC Q column (Customer level),"NGA-16481,NGA-17173,NGA-17692",Normal,Pass,Nov/10/2025 - Nov/23/2025,Regression,AbsenceTracker,System,Parsec,,Medium,Done,,Rani Patha,10/11/2025,0,Eric Gonzalez,NGA-17692 - BUG - Unexpected error message when uploading I-record file with multiple companies sharing the same ERC.,,Automation Not Planned
